 time            v(16)           v(1)           
 4.63280000e-06 -5.73874888e-01  8.38213998e-01 
 4.64280000e-06 -5.65902478e-01  8.46676441e-01 
 4.65280000e-06 -5.57789796e-01  8.54929979e-01 
 4.66280000e-06 -5.49538846e-01  8.62972576e-01 
 4.67280000e-06 -5.41151667e-01  8.70802247e-01 
 4.68280000e-06 -5.32630333e-01  8.78417061e-01 
 4.69280000e-06 -5.23976952e-01  8.85815138e-01 
 4.70280000e-06 -5.15193664e-01  8.92994654e-01 
 4.71280000e-06 -5.06282640e-01  8.99953837e-01 
 4.72280000e-06 -4.97246087e-01  9.06690970e-01 
 4.73280000e-06 -4.88086238e-01  9.13204390e-01 
 4.74280000e-06 -4.78805361e-01  9.19492491e-01 
 4.75280000e-06 -4.69405753e-01  9.25553721e-01 
 4.76280000e-06 -4.59889739e-01  9.31386584e-01 
 4.77280000e-06 -4.50259675e-01  9.36989642e-01 
 4.78280000e-06 -4.40517945e-01  9.42361511e-01 
 4.79280000e-06 -4.30666961e-01  9.47500867e-01 
 4.80280000e-06 -4.20709160e-01  9.52406441e-01 
 4.81280000e-06 -4.10647009e-01  9.57077023e-01 
 4.82280000e-06 -4.00482998e-01  9.61511461e-01 
 4.83280000e-06 -3.90219646e-01  9.65708660e-01 
 4.84280000e-06 -3.79859492e-01  9.69667585e-01 
 4.85280000e-06 -3.69405103e-01  9.73387258e-01 
 4.86280000e-06 -3.58859067e-01  9.76866764e-01 
 4.87280000e-06 -3.48223996e-01  9.80105242e-01 
 4.88280000e-06 -3.37502525e-01  9.83101893e-01 
 4.89280000e-06 -3.26697309e-01  9.85855979e-01 
 4.90280000e-06 -3.15811024e-01  9.88366820e-01 
 4.91280000e-06 -3.04846366e-01  9.90633796e-01 
 4.92280000e-06 -2.93806051e-01  9.92656348e-01 
 4.93280000e-06 -2.82692814e-01  9.94433977e-01 
 4.94280000e-06 -2.71509407e-01  9.95966244e-01 
 4.95280000e-06 -2.60258602e-01  9.97252771e-01 
 4.96280000e-06 -2.48943184e-01  9.98293242e-01 
 4.97280000e-06 -2.37565957e-01  9.99087398e-01 
 4.98280000e-06 -2.26129739e-01  9.99635044e-01 
 4.99280000e-06 -2.14637363e-01  9.99936046e-01 
 5.00280000e-06 -2.03091675e-01  9.99990328e-01 
 5.01280000e-06 -1.91495536e-01  9.99797877e-01 
 5.02280000e-06 -1.79851818e-01  9.99358742e-01 
 5.03280000e-06 -1.68163406e-01  9.98673029e-01 
 5.04280000e-06 -1.56433195e-01  9.97740909e-01 
 5.05280000e-06 -1.44664090e-01  9.96562611e-01 
 5.06280000e-06 -1.32859007e-01  9.95138427e-01 
 5.07280000e-06 -1.21020870e-01  9.93468707e-01 
 5.08280000e-06 -1.09152611e-01  9.91553863e-01 
 5.09280000e-06 -9.72571698e-02  9.89394368e-01 
 5.10280000e-06 -8.53374932e-02  9.86990755e-01 
 5.11280000e-06 -7.33965335e-02  9.84343617e-01 
 5.12280000e-06 -6.14372481e-02  9.81453606e-01 
 5.13280000e-06 -4.94625991e-02  9.78321437e-01 
 5.14280000e-06 -3.74755524e-02  9.74947882e-01 
 5.15280000e-06 -2.54790768e-02  9.71333772e-01 
 5.16280000e-06 -1.34761433e-02  9.67480001e-01 
 5.17280000e-06 -1.46972459e-03  9.63387519e-01 
 5.18280000e-06  1.05372060e-02  9.59057335e-01 
 5.19280000e-06  2.25416749e-02  9.54490517e-01 
 5.20280000e-06  3.45407095e-02  9.49688194e-01 
 5.21280000e-06  4.65313385e-02  9.44651549e-01 
 5.22280000e-06  5.85105926e-02  9.39381826e-01 
 5.23280000e-06  7.04755056e-02  9.33880324e-01 
 5.24280000e-06  8.24231149e-02  9.28148402e-01 
 5.25280000e-06  9.43504624e-02  9.22187472e-01 
 5.26280000e-06  1.06254595e-01  9.15999007e-01 
 5.27280000e-06  1.18132565e-01  9.09584533e-01 
 5.28280000e-06  1.29981432e-01  9.02945632e-01 
 5.29280000e-06  1.41798263e-01  8.96083943e-01 
 5.30280000e-06  1.53580132e-01  8.89001158e-01 
 5.31280000e-06  1.65324123e-01  8.81699026e-01 
 5.32280000e-06  1.77027329e-01  8.74179348e-01 
 5.33280000e-06  1.88686852e-01  8.66443979e-01 
 5.34280000e-06  2.00299808e-01  8.58494828e-01 
 5.35280000e-06  2.11863321e-01  8.50333856e-01 
 5.36280000e-06  2.23374529e-01  8.41963077e-01 
 5.37280000e-06  2.34830584e-01  8.33384557e-01 
 5.38280000e-06  2.46228650e-01  8.24600411e-01 
 5.39280000e-06  2.57565908e-01  8.15612807e-01 
 5.40280000e-06  2.68839550e-01  8.06423963e-01 
 5.41280000e-06  2.80046789e-01  7.97036146e-01 
 5.42280000e-06  2.91184849e-01  7.87451673e-01 
 5.43280000e-06  3.02250977e-01  7.77672907e-01 
 5.44280000e-06  3.13242433e-01  7.67702262e-01 
 5.45280000e-06  3.24156498e-01  7.57542198e-01 
 5.46280000e-06  3.34990472e-01  7.47195222e-01 
 5.47280000e-06  3.45741676e-01  7.36663887e-01 
 5.48280000e-06  3.56407449e-01  7.25950791e-01 
 5.49280000e-06  3.66985153e-01  7.15058577e-01 
 5.50280000e-06  3.77472172e-01  7.03989934e-01 
 5.51280000e-06  3.87865911e-01  6.92747591e-01 
 5.52280000e-06  3.98163801e-01  6.81334324e-01 
 5.53280000e-06  4.08363293e-01  6.69752947e-01 
 5.54280000e-06  4.18461866e-01  6.58006319e-01 
 5.55280000e-06  4.28457023e-01  6.46097337e-01 
 5.56280000e-06  4.38346291e-01  6.34028941e-01 
 5.57280000e-06  4.48127226e-01  6.21804108e-01 
 5.58280000e-06  4.57797408e-01  6.09425853e-01 
 5.59280000e-06  4.67354447e-01  5.96897232e-01 
 5.60280000e-06  4.76795980e-01  5.84221336e-01 
 5.61280000e-06  4.86119672e-01  5.71401292e-01 
 5.62280000e-06  4.95323219e-01  5.58440263e-01 
 5.63280000e-06  5.04404344e-01  5.45341447e-01 
 5.64280000e-06  5.13360804e-01  5.32108076e-01 
 5.65280000e-06  5.22190385e-01  5.18743416e-01 
 5.66280000e-06  5.30890903e-01  5.05250763e-01 
 5.67280000e-06  5.39460208e-01  4.91633448e-01 
 5.68280000e-06  5.47896183e-01  4.77894829e-01 
 5.69280000e-06  5.56196742e-01  4.64038297e-01 
 5.70280000e-06  5.64359834e-01  4.50067270e-01 
 5.71280000e-06  5.72383441e-01  4.35985196e-01 
 5.72280000e-06  5.80265581e-01  4.21795549e-01 
 5.73280000e-06  5.88004306e-01  4.07501830e-01 
 5.74280000e-06  5.95597703e-01  3.93107567e-01 
 5.75280000e-06  6.03043897e-01  3.78616310e-01 
 5.76280000e-06  6.10341047e-01  3.64031635e-01 
 5.77280000e-06  6.17487351e-01  3.49357140e-01 
 5.78280000e-06  6.24481043e-01  3.34596447e-01 
 5.79280000e-06  6.31320395e-01  3.19753198e-01 
 5.80280000e-06  6.38003717e-01  3.04831054e-01 
 5.81280000e-06  6.44529358e-01  2.89833698e-01 
 5.82280000e-06  6.50895707e-01  2.74764829e-01 
 5.83280000e-06  6.57101190e-01  2.59628166e-01 
 5.84280000e-06  6.63144275e-01  2.44427444e-01 
 5.85280000e-06  6.69023470e-01  2.29166413e-01 
 5.86280000e-06  6.74737321e-01  2.13848839e-01 
 5.87280000e-06  6.80284417e-01  1.98478501e-01 
 5.88280000e-06  6.85663389e-01  1.83059191e-01 
 5.89280000e-06  6.90872908e-01  1.67594714e-01 
 5.90280000e-06  6.95911687e-01  1.52088886e-01 
 5.91280000e-06  7.00778483e-01  1.36545532e-01 
 5.92280000e-06  7.05472092e-01  1.20968487e-01 
 5.93280000e-06  7.09991356e-01  1.05361595e-01 
 5.94280000e-06  7.14335158e-01  8.97287070e-02 
 5.95280000e-06  7.18502427e-01  7.40736796e-02 
 5.96280000e-06  7.22492132e-01  5.84003755e-02 
 5.97280000e-06  7.26303290e-01  4.27126621e-02 
 5.98280000e-06  7.29934957e-01  2.70144100e-02 
 5.99280000e-06  7.33386239e-01  1.13094924e-02 
 6.00280000e-06  7.36656282e-01 -4.39821553e-03 
 6.01280000e-06  7.39744278e-01 -2.01048383e-02 
 6.02280000e-06  7.42649467e-01 -3.58065005e-02 
 6.03280000e-06  7.45371129e-01 -5.14993281e-02 
 6.04280000e-06  7.47908593e-01 -6.71794489e-02 
 6.05280000e-06  7.50261232e-01 -8.28429942e-02 
 6.06280000e-06  7.52428466e-01 -9.84860992e-02 
 6.07280000e-06  7.54409758e-01 -1.14104904e-01 
 6.08280000e-06  7.56204620e-01 -1.29695556e-01 
 6.09280000e-06  7.57812609e-01 -1.45254207e-01 
 6.10280000e-06  7.59233327e-01 -1.60777018e-01 
 6.11280000e-06  7.60466423e-01 -1.76260160e-01 
 6.12280000e-06  7.61511592e-01 -1.91699813e-01 
 6.13280000e-06  7.62368577e-01 -2.07092167e-01 
 6.14280000e-06  7.63037165e-01 -2.22433424e-01 
 6.15280000e-06  7.63517192e-01 -2.37719798e-01 
 6.16280000e-06  7.63808537e-01 -2.52947519e-01 
 6.17280000e-06  7.63911130e-01 -2.68112829e-01 
 6.18280000e-06  7.63824944e-01 -2.83211986e-01 
 6.19280000e-06  7.63550000e-01 -2.98241265e-01 
 6.20280000e-06  7.63086366e-01 -3.13196957e-01 
 6.21280000e-06  7.62434156e-01 -3.28075373e-01 
 6.22280000e-06  7.61593530e-01 -3.42872840e-01 
 6.23280000e-06  7.60564695e-01 -3.57585709e-01 
 6.24280000e-06  7.59347905e-01 -3.72210349e-01 
 6.25280000e-06  7.57943460e-01 -3.86743152e-01 
 6.26280000e-06  7.56351706e-01 -4.01180532e-01 
 6.27280000e-06  7.54573035e-01 -4.15518926e-01 
 6.28280000e-06  7.52607885e-01 -4.29754798e-01 
 6.29280000e-06  7.50456742e-01 -4.43884634e-01 
 6.30280000e-06  7.48120136e-01 -4.57904947e-01 
 6.31280000e-06  7.45598642e-01 -4.71812280e-01 
 6.32280000e-06  7.42892883e-01 -4.85603200e-01 
 6.33280000e-06  7.40003526e-01 -4.99274305e-01 
 6.34280000e-06  7.36931282e-01 -5.12822221e-01 
 6.35280000e-06  7.33676911e-01 -5.26243606e-01 
 6.36280000e-06  7.30241215e-01 -5.39535149e-01 
 6.37280000e-06  7.26625040e-01 -5.52693569e-01 
 6.38280000e-06  7.22829278e-01 -5.65715620e-01 
 6.39280000e-06  7.18854867e-01 -5.78598089e-01 
 6.40280000e-06  7.14702786e-01 -5.91337798e-01 
 6.41280000e-06  7.10374059e-01 -6.03931603e-01 
 6.42280000e-06  7.05869754e-01 -6.16376398e-01 
 6.43280000e-06  7.01190981e-01 -6.28669110e-01 
 6.44280000e-06  6.96338896e-01 -6.40806708e-01 
 6.45280000e-06  6.91314694e-01 -6.52786196e-01 
 6.46280000e-06  6.86119616e-01 -6.64604619e-01 
 6.47280000e-06  6.80754942e-01 -6.76259061e-01 
 6.48280000e-06  6.75221996e-01 -6.87746646e-01 
 6.49280000e-06  6.69522143e-01 -6.99064540e-01 
 6.50280000e-06  6.63656788e-01 -7.10209950e-01 
 6.51280000e-06  6.57627380e-01 -7.21180126e-01 
 6.52280000e-06  6.51435404e-01 -7.31972362e-01 
 6.53280000e-06  6.45082390e-01 -7.42583995e-01 
 6.54280000e-06  6.38569903e-01 -7.53012407e-01 
 6.55280000e-06  6.31899551e-01 -7.63255023e-01 
 6.56280000e-06  6.25072979e-01 -7.73309318e-01 
 6.57280000e-06  6.18091872e-01 -7.83172811e-01 
 6.58280000e-06  6.10957951e-01 -7.92843067e-01 
 6.59280000e-06  6.03672978e-01 -8.02317701e-01 
 6.60280000e-06  5.96238748e-01 -8.11594376e-01 
 6.61280000e-06  5.88657098e-01 -8.20670801e-01 
 6.62280000e-06  5.80929896e-01 -8.29544738e-01 
 6.63280000e-06  5.73059050e-01 -8.38213998e-01 
 6.64280000e-06  5.65046502e-01 -8.46676441e-01 
 6.65280000e-06  5.56894229e-01 -8.54929979e-01 
 6.66280000e-06  5.48604242e-01 -8.62972576e-01 
 6.67280000e-06  5.40178587e-01 -8.70802247e-01 
 6.68280000e-06  5.31619343e-01 -8.78417061e-01 
 6.69280000e-06  5.22928622e-01 -8.85815138e-01 
 6.70280000e-06  5.14108569e-01 -8.92994654e-01 
 6.71280000e-06  5.05161360e-01 -8.99953837e-01 
 6.72280000e-06  4.96089203e-01 -9.06690970e-01 
 6.73280000e-06  4.86894336e-01 -9.13204390e-01 
 6.74280000e-06  4.77579030e-01 -9.19492491e-01 
